Framework,CVE ID,Reference URLs
,CVE-1999-0286,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0286']
,CVE-1999-0355,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0355']
,CVE-1999-0361,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0361']
,CVE-1999-0364,['http://marc.info/?l=bugtraq&m=91816470220259&w=2']
,CVE-1999-0384,['https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-001']
,CVE-1999-0388,['http://www.osvdb.org/3186']
,CVE-1999-0393,['http://marc.info/?l=bugtraq&m=91694391227372&w=2']
,CVE-1999-0394,['https://marc.info/?l=bugtraq&m=91651770630788&w=2']
,CVE-1999-0395,['http://xforce.iss.net/alerts/advise17.php']
,CVE-1999-0397,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0397']
,CVE-1999-0398,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0398']
,CVE-1999-0399,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0399']
,CVE-1999-0401,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0401']
,CVE-1999-0448,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0448']
,CVE-1999-0452,['https://www.cve.org/CVERecord?id=CVE-1999-0452']
,CVE-1999-0453,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0453']
,CVE-1999-0454,['https://exchange.xforce.ibmcloud.com/vulnerabilities/2048']
,CVE-1999-0465,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0465']
,CVE-1999-0495,['https://exchange.xforce.ibmcloud.com/vulnerabilities/837']
,CVE-1999-0497,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0497']
,CVE-1999-0512,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0512']
,CVE-1999-0515,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0515']
,CVE-1999-0520,['https://exchange.xforce.ibmcloud.com/vulnerabilities/3']
,CVE-1999-0523,['https://www.cve.org/CVERecord?id=CVE-1999-0523']
,CVE-1999-0527,['https://exchange.xforce.ibmcloud.com/vulnerabilities/6253']
,CVE-1999-0528,['https://exchange.xforce.ibmcloud.com/vulnerabilities/8372']
,CVE-1999-0529,['https://www.cve.org/CVERecord?id=CVE-1999-0529']
,CVE-1999-0530,['https://exchange.xforce.ibmcloud.com/vulnerabilities/778']
,CVE-1999-0531,[]
,CVE-1999-0539,['https://exchange.xforce.ibmcloud.com/vulnerabilities/723']
,CVE-1999-0547,['https://exchange.xforce.ibmcloud.com/vulnerabilities/315']
,CVE-1999-0548,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0548']
,CVE-1999-0549,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0549']
,CVE-1999-0554,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0554']
,CVE-1999-0555,['https://www.cve.org/CVERecord?id=CVE-1999-0555']
,CVE-1999-0556,['https://exchange.xforce.ibmcloud.com/vulnerabilities/876']
,CVE-1999-0559,['https://www.cve.org/CVERecord?id=CVE-1999-0559']
,CVE-1999-0560,['https://www.cve.org/CVERecord?id=CVE-1999-0560']
,CVE-1999-0561,['https://www.cve.org/CVERecord?id=CVE-1999-0561']
,CVE-1999-0564,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0564']
,CVE-1999-0565,['https://www.cve.org/CVERecord?id=CVE-1999-0565']
,CVE-1999-0568,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0568']
,CVE-1999-0569,['https://www.cve.org/CVERecord?id=CVE-1999-0569']
,CVE-1999-0570,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0570']
,CVE-1999-0571,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0571']
,CVE-1999-0577,['https://www.cve.org/CVERecord?id=CVE-1999-0577']
,CVE-1999-0578,['https://exchange.xforce.ibmcloud.com/vulnerabilities/228']
,CVE-1999-0579,['https://exchange.xforce.ibmcloud.com/vulnerabilities/228']
,CVE-1999-0580,['https://www.cve.org/CVERecord?id=CVE-1999-0580']
,CVE-1999-0581,['https://www.cve.org/CVERecord?id=CVE-1999-0581']
,CVE-1999-0583,['https://exchange.xforce.ibmcloud.com/vulnerabilities/1284']
,CVE-1999-0584,['https://exchange.xforce.ibmcloud.com/vulnerabilities/195']
,CVE-1999-0586,['https://www.cve.org/CVERecord?id=CVE-1999-0586']
,CVE-1999-0587,['https://www.cve.org/CVERecord?id=CVE-1999-0587']
,CVE-1999-0588,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0588']
,CVE-1999-0589,['https://www.cve.org/CVERecord?id=CVE-1999-0589']
,CVE-1999-0591,['https://www.cve.org/CVERecord?id=CVE-1999-0591']
,CVE-1999-0592,['https://exchange.xforce.ibmcloud.com/vulnerabilities/1353']
,CVE-1999-0593,"['http://osvdb.org/59333', 'http://technet.microsoft.com/en-us/library/cc722469.aspx', 'http://www.microsoft.com/technet/archive/winntas/deploy/confeat/06wntpcc.mspx?mfr=true', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1291']"
,CVE-1999-0594,['https://exchange.xforce.ibmcloud.com/vulnerabilities/1294']
,CVE-1999-0596,['https://exchange.xforce.ibmcloud.com/vulnerabilities/2577']
,CVE-1999-0597,['https://exchange.xforce.ibmcloud.com/vulnerabilities/1343']
,CVE-1999-0598,['http://www.robertgraham.com/mirror/Ptacek-Newsham-Evasion-98.html']
,CVE-1999-0599,['http://www.robertgraham.com/mirror/Ptacek-Newsham-Evasion-98.html']
,CVE-1999-0600,['http://www.robertgraham.com/mirror/Ptacek-Newsham-Evasion-98.html']
,CVE-1999-0601,['http://www.robertgraham.com/mirror/Ptacek-Newsham-Evasion-98.html']
,CVE-1999-0602,['http://www.robertgraham.com/mirror/Ptacek-Newsham-Evasion-98.html']
,CVE-1999-0603,['https://www.cve.org/CVERecord?id=CVE-1999-0603']
,CVE-1999-0611,['https://www.cve.org/CVERecord?id=CVE-1999-0611']
,CVE-1999-0613,['https://www.cve.org/CVERecord?id=CVE-1999-0613']
,CVE-1999-0614,[]
,CVE-1999-0615,[]
,CVE-1999-0616,[]
,CVE-1999-0617,[]
,CVE-1999-0618,['https://www.cve.org/CVERecord?id=CVE-1999-0618']
,CVE-1999-0619,[]
,CVE-1999-0620,[]
,CVE-1999-0621,[]
,CVE-1999-0622,[]
,CVE-1999-0623,[]
,CVE-1999-0624,['https://www.cve.org/CVERecord?id=CVE-1999-0624']
,CVE-1999-0625,['https://www.cve.org/CVERecord?id=CVE-1999-0625']
,CVE-1999-0629,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0629']
,CVE-1999-0630,['http://support.microsoft.com/support/kb/articles/q189/2/71.asp']
,CVE-1999-0631,[]
,CVE-1999-0632,['https://www.cve.org/CVERecord?id=CVE-1999-0632']
,CVE-1999-0633,[]
,CVE-1999-0634,[]
,CVE-1999-0635,"['http://lists.grok.org.uk/pipermail/full-disclosure/2006-January/041434.html', 'http://secunia.com/advisories/18514']"
,CVE-1999-0636,['https://www.cve.org/CVERecord?id=CVE-1999-0636']
,CVE-1999-0637,['https://www.cve.org/CVERecord?id=CVE-1999-0637']
,CVE-1999-0638,['https://www.cve.org/CVERecord?id=CVE-1999-0638']
,CVE-1999-0639,['https://www.cve.org/CVERecord?id=CVE-1999-0639']
,CVE-1999-0640,['https://www.cve.org/CVERecord?id=CVE-1999-0640']
,CVE-1999-0641,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0641']
,CVE-1999-0642,[]
,CVE-1999-0643,[]
,CVE-1999-0644,[]
,CVE-1999-0645,[]
,CVE-1999-0646,[]
,CVE-1999-0647,[]
,CVE-1999-0648,[]
,CVE-1999-0649,[]
,CVE-1999-0650,['https://exchange.xforce.ibmcloud.com/vulnerabilities/72']
,CVE-1999-0651,['https://exchange.xforce.ibmcloud.com/vulnerabilities/2995']
,CVE-1999-0652,[]
,CVE-1999-0653,['https://www.cve.org/CVERecord?id=CVE-1999-0653']
,CVE-1999-0654,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0654']
,CVE-1999-0655,[]
,CVE-1999-0656,"['http://ca.com/au/securityadvisor/vulninfo/Vuln.aspx?ID=1638', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/348']"
,CVE-1999-0657,['https://www.cve.org/CVERecord?id=CVE-1999-0657']
,CVE-1999-0658,[]
,CVE-1999-0659,[]
,CVE-1999-0660,[]
,CVE-1999-0661,"['http://marc.info/?l=bugtraq&m=102820843403741&w=2', 'http://marc.info/?l=bugtraq&m=102821663814127&w=2', 'http://online.securityfocus.com/archive/1/294539', 'http://www.cert.org/advisories/CA-1994-07.html', 'http://www.cert.org/advisories/CA-1994-14.html', 'http://www.cert.org/advisories/CA-1999-01.html', 'http://www.cert.org/advisories/CA-1999-02.html', 'http://www.cert.org/advisories/CA-2002-28.html', 'http://www.iss.net/security_center/static/10313.php', 'http://www.securityfocus.com/bid/5921']"
,CVE-1999-0662,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0662']
,CVE-1999-0663,['https://www.cve.org/CVERecord?id=CVE-1999-0663']
,CVE-1999-0664,['https://www.cve.org/CVERecord?id=CVE-1999-0664']
,CVE-1999-0665,['https://www.cve.org/CVERecord?id=CVE-1999-0665']
,CVE-1999-0698,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0698']
,CVE-1999-1430,"['http://marc.info/?l=bugtraq&m=91540043723185&w=2', 'http://www.securityfocus.com/bid/185']"
,CVE-1999-1440,"['http://marc.info/?l=bugtraq&m=91522424302962&w=2', 'http://www.securityfocus.com/bid/132']"
,CVE-1999-1568,"['http://marc.info/?l=bugtraq&m=91981352617720&w=2', 'http://www.securityfocus.com/archive/1/12699', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1833']"
,CVE-1999-0402,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0402']
,CVE-1999-1170,"['http://marc.info/?l=ntbugtraq&m=91816507920544&w=2', 'http://www.securityfocus.com/bid/218']"
,CVE-1999-1422,"['http://marc.info/?l=bugtraq&m=91540043023167&w=2', 'http://www.securityfocus.com/bid/211']"
,CVE-2000-0005,['https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A5635']
,CVE-1999-0389,['http://www.securityfocus.com/bid/324']
,CVE-1999-0914,['http://www.securityfocus.com/bid/324']
,CVE-2000-0054,['http://www.securityfocus.com/bid/921']
,CVE-1999-0390,"['ftp://ftp.caldera.com/pub/security/OpenLinux/CSSA-1999-006.1.txt', 'http://www.securityfocus.com/bid/187']"
,CVE-1999-0464,"['http://marc.info/?l=bugtraq&m=91553066310826&w=2', 'http://marc.info/?l=bugtraq&m=91592136122066&w=2', 'http://www.osvdb.org/6609']"
,CVE-1999-0391,['https://marc.info/?l=bugtraq&m=91552769809542&w=2']
,CVE-1999-0458,['http://www.osvdb.org/915']
,CVE-1999-1268,"['http://lists.kde.org/?l=kde-devel&m=91560433413263&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1645']"
,CVE-1999-0442,['http://www.securityfocus.com/bid/327']
,CVE-1999-0392,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0392']
,CVE-1999-0063,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0063']
,CVE-1999-1172,['http://www.securityfocus.com/archive/1/11947']
,CVE-1999-1376,"['http://marc.info/?l=bugtraq&m=91638375309890&w=2', 'http://marc.info/?l=ntbugtraq&m=91632724913080&w=2']"
,CVE-1999-1538,"['http://marc.info/?l=bugtraq&m=91638375309890&w=2', 'http://marc.info/?l=ntbugtraq&m=91632724913080&w=2', 'http://www.securityfocus.com/bid/189']"
,CVE-1999-0457,['http://www.securityfocus.com/bid/317']
,CVE-1999-0678,['http://www.securityfocus.com/bid/318']
,CVE-1999-0119,['https://exchange.xforce.ibmcloud.com/vulnerabilities/11']
,CVE-1999-0451,['http://www.securityfocus.com/bid/343']
,CVE-1999-0121,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0121']
,CVE-1999-1264,"['http://marc.info/?l=bugtraq&m=91815321510224&w=2', 'http://www.securityfocus.com/archive/1/12048', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1670']"
,CVE-1999-1544,['http://marc.info/?l=bugtraq&m=91722115016183&w=2']
,CVE-1999-0352,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0352']
,CVE-1999-0356,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0356']
,CVE-1999-0357,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0357']
,CVE-1999-1458,"['http://ftp1.support.compaq.com/public/dunix/v4.0d/ssrt0583u.README', 'http://www.securityfocus.com/archive/1/12121', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3138']"
,CVE-1999-0347,"['http://marc.info/?l=bugtraq&m=91745430007021&w=2', 'http://marc.info/?l=ntbugtraq&m=91756771207719&w=2']"
,CVE-1999-0400,['http://www.securityfocus.com/bid/344']
,CVE-1999-0449,"['http://www.osvdb.org/2', 'http://www.osvdb.org/3', 'http://www.osvdb.org/4', 'http://www.securityfocus.com/bid/193']"
,CVE-1999-0450,['http://www.securityfocus.com/bid/194']
,CVE-1999-0348,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q197003', 'http://www.osvdb.org/930']"
,CVE-1999-0349,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q188348', 'http://www.eeye.com/html/Research/Advisories/IIS%20Remote%20FTP%20Exploit/DoS%20Attack.html', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-003']"
,CVE-1999-1450,"['ftp://ftp.sco.COM/SSE/sse020.ltr', 'ftp://ftp.sco.com/SSE/security_bulletins/SB-99.03b', 'ftp://ftp.sco.com/SSE/security_bulletins/SB-99.06b']"
,CVE-1999-0461,['https://www.cve.org/CVERecord?id=CVE-1999-0461']
,CVE-1999-0952,['http://marc.info/?l=bugtraq&m=91759216618637&w=2']
,CVE-1999-1546,"['http://www.securityfocus.com/archive/1/12217', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1724']"
,CVE-2000-0370,"['ftp://ftp.calderasystems.com/pub/OpenLinux/security/CSSA-1999-001.0.txt', 'http://www.securityfocus.com/bid/1268']"
,CVE-1999-0360,['http://marc.info/?l=bugtraq&m=91763097004101&w=2']
,CVE-1999-0291,['https://www.cve.org/CVERecord?id=CVE-1999-0291']
,CVE-1999-0351,"['http://attrition.org/security/advisory/misc/infowar/iw_sec_01.txt', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3389']"
,CVE-1999-0358,"['http://www.ciac.org/ciac/bulletins/j-027.shtml', 'http://www.securityfocus.com/archive/1/12121']"
,CVE-1999-0373,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0373']
,CVE-1999-0403,['http://marc.info/?l=bugtraq&m=91821080015725&w=2']
,CVE-1999-0459,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0459']
,CVE-1999-0362,"['http://www.eeye.com/html/Research/Advisories/AD02021999.html', 'http://www.securityfocus.com/bid/217']"
,CVE-1999-0363,['http://www.securityfocus.com/bid/328']
,CVE-1999-0383,"['http://www.osvdb.org/267', 'http://www.securityfocus.com/bid/183']"
,CVE-1999-1171,"['http://marc.info/?l=ntbugtraq&m=91816507920544&w=2', 'http://www.securityfocus.com/bid/218']"
,CVE-1999-1453,"['http://marc.info/?l=ntbugtraq&m=91979439932341&w=2', 'http://www.securityfocus.com/bid/215']"
,CVE-1999-0365,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0365']
,CVE-1999-1169,['http://www.securityfocus.com/archive/1/12284']
,CVE-1999-1201,"['http://marc.info/?l=ntbugtraq&m=91849617221319&w=2', 'http://www.securityfocus.com/bid/225', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7542']"
,CVE-1999-0350,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0350']
,CVE-1999-0366,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q214840', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-004']"
,CVE-1999-0367,['http://www.osvdb.org/7571']
,CVE-1999-0368,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0368']
,CVE-1999-0407,"['http://marc.info/?l=bugtraq&m=91983486431506&w=2', 'http://marc.info/?l=bugtraq&m=92000623021036&w=2']"
,CVE-1999-0353,"['http://www.ciac.org/ciac/bulletins/j-026.shtml', 'http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9902-091']"
,CVE-1999-0370,['http://www.securityfocus.com/bid/165']
,CVE-1999-0371,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0371']
,CVE-1999-1375,"['http://marc.info/?l=ntbugtraq&m=91877455626320&w=2', 'http://www.securityfocus.com/bid/230']"
,CVE-1999-0372,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q217004', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-005']"
,CVE-1999-1203,"['http://marc.info/?l=bugtraq&m=91868964203769&w=2', 'http://marc.info/?l=bugtraq&m=91888117502765&w=2', 'http://www.iss.net/security_center/static/7498.php']"
,CVE-1999-0404,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0404']
,CVE-1999-0714,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0714']
,CVE-1999-1260,"['http://marc.info/?l=bugtraq&m=91910115718150&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1777']"
,CVE-1999-0374,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0374']
,CVE-1999-0375,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0375']
,CVE-1999-1180,"['http://oliver.efri.hr/~crv/security/bugs/NT/buffer.html', 'http://www.tryc.on.ca/archives/bugtraq/1999_1/0612.html']"
,CVE-1999-0396,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0396']
,CVE-1999-1060,"['http://marc.info/?l=bugtraq&m=91937090211855&w=2', 'http://www.securityfocus.com/bid/340']"
,CVE-1999-1405,"['http://marc.info/?l=bugtraq&m=91936783009385&w=2', 'http://marc.info/?l=bugtraq&m=91954824614013&w=2', 'http://www.securityfocus.com/bid/375']"
,CVE-1999-0405,['http://www.osvdb.org/3163']
,CVE-1999-1495,"['http://www.securityfocus.com/archive/1/12580', 'http://www.securityfocus.com/bid/325', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1792']"
,CVE-2000-0367,['http://www.debian.org/security/1999/19990218']
,CVE-1999-0406,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0406']
,CVE-1999-0412,['http://www.securityfocus.com/bid/501']
,CVE-1999-0460,['http://www.securityfocus.com/bid/312']
,CVE-1999-0485,['http://www.osvdb.org/7558']
,CVE-1999-1101,['http://www.securityfocus.com/archive/1/12618']
,CVE-1999-1255,"['http://www.rootshell.com/archive-j457nxiqi3gq59dv/199902/hyperseek.txt.html', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1914']"
,CVE-1999-1372,['http://marc.info/?l=bugtraq&m=91966339502073&w=2']
,CVE-1999-1482,['http://www.securityfocus.com/templates/archive.pike?list=1&date=1999-02-15&msg=Pine.LNX.3.96.990219175605.9622A-100000@ferret.lmh.ox.ac.uk']
,CVE-1999-0376,['https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-006']
,CVE-1999-1168,['http://www.securityfocus.com/archive/1/12640']
,CVE-1999-1049,['http://marc.info/?l=bugtraq&m=91972006211238&w=2']
,CVE-1999-0377,['http://www.securitytracker.com/id/1033881']
,CVE-1999-0378,['http://www.osvdb.org/6167']
,CVE-1999-0379,"['http://www.osvdb.org/1019', 'http://www.securityfocus.com/bid/498', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-007']"
,CVE-1999-0441,"['http://www.eeye.com/html/Research/Advisories/AD02221999.html', 'http://www.securityfocus.com/bid/509']"
,CVE-1999-0484,['http://www.osvdb.org/6130']
,CVE-1999-1247,"['http://packetstormsecurity.org/advisories/hpalert/006', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/2061']"
,CVE-1999-0380,"['http://marc.info/?l=bugtraq&m=91996412724720&w=2', 'http://marc.info/?l=ntbugtraq&m=91999015212415&w=2', 'http://marc.info/?l=ntbugtraq&m=92110501504997&w=2', 'http://www.securityfocus.com/bid/497', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/5392']"
,CVE-1999-0408,['http://www.securityfocus.com/bid/337']
,CVE-1999-0483,['http://www.osvdb.org/6129']
,CVE-1999-0381,"['http://www.securityfocus.com/bid/342', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=Pine.LNX.3.96.990225011801.12757A-100000@eleet']"
,CVE-1999-0221,['https://www.cve.org/CVERecord?id=CVE-1999-0221']
,CVE-1999-0222,['http://www.securityfocus.com/archive/1/60159']
,CVE-1999-0223,"['http://sunsolve.Sun.COM/pub-cgi/retrieve.pl?patchid=103291&collection=fpatches', 'http://www.securityfocus.com/bid/1878']"
,CVE-1999-0261,['http://www.insecure.org/sploits/netmanage.chameleon.overflows.html']
,CVE-1999-0386,"['http://www.osvdb.org/111', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-010']"
,CVE-1999-0413,['ftp://patches.sgi.com/support/free/security/advisories/19990301-01-PX']
,CVE-1999-0414,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0414']
,CVE-1999-0419,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0419']
,CVE-1999-0426,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0426']
,CVE-1999-0429,"['http://marc.info/?l=bugtraq&m=92221437025743&w=2', 'http://marc.info/?l=bugtraq&m=92241547418689&w=2', 'http://marc.info/?l=bugtraq&m=92246997917866&w=2', 'http://marc.info/?l=bugtraq&m=92249282302994&w=2']"
,CVE-1999-0430,['http://www.osvdb.org/1103']
,CVE-1999-0431,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0431']
,CVE-1999-0432,['http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9903-094']
,CVE-1999-0435,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0435']
